,song,artist,date,explicit,uri_cancion,popularity,ironhacker,links,uri_artista,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
350,Alive And Kicking,Simple Minds,1985,False,spotify:track:1bWeLRzg1BxZpPfEMkbsnN,0,miguel.1962.mas,https://open.spotify.com/track/1bWeLRzg1BxZpPfEMkbsnN,6hN9F0iuULZYWXppob22Aj,0.572,0.913,0,-4.26,1,0.0362,0.0753,1.5e-05,0.128,0.561,103.265,audio_features,1bWeLRzg1BxZpPfEMkbsnN,spotify:track:1bWeLRzg1BxZpPfEMkbsnN,https://api.spotify.com/v1/tracks/1bWeLRzg1BxZpPfEMkbsnN,https://api.spotify.com/v1/audio-analysis/1bWeLRzg1BxZpPfEMkbsnN,289453,4
351,Stop Loving You,TOTO,1988-03-01,False,spotify:track:73bzcsDjx9FqzqKWcPLMiH,62,miguel.1962.mas,https://open.spotify.com/track/73bzcsDjx9FqzqKWcPLMiH,0PFtn5NtBbbUNbU9EAmIWF,0.555,0.649,5,-13.345,1,0.0302,0.234,0.0695,0.0554,0.596,101.743,audio_features,73bzcsDjx9FqzqKWcPLMiH,spotify:track:73bzcsDjx9FqzqKWcPLMiH,https://api.spotify.com/v1/tracks/73bzcsDjx9FqzqKWcPLMiH,https://api.spotify.com/v1/audio-analysis/73bzcsDjx9FqzqKWcPLMiH,269227,4
352,Weather With You,Crowded House,1991-06-24,False,spotify:track:6tXnRSvuNgOq4QcxpIN54r,72,miguel.1962.mas,https://open.spotify.com/track/6tXnRSvuNgOq4QcxpIN54r,7ohlPA8dRBtCf92zaZCaaB,0.643,0.614,2,-12.878,1,0.0279,0.25,7.17e-06,0.214,0.891,93.982,audio_features,6tXnRSvuNgOq4QcxpIN54r,spotify:track:6tXnRSvuNgOq4QcxpIN54r,https://api.spotify.com/v1/tracks/6tXnRSvuNgOq4QcxpIN54r,https://api.spotify.com/v1/audio-analysis/6tXnRSvuNgOq4QcxpIN54r,224467,4
353,Stumblin' In - 2017 Remaster,Suzi Quatro,1978-08-12,False,spotify:track:0EA8k9iH93YEJFaBuRt7Tc,2,miguel.1962.mas,https://open.spotify.com/track/0EA8k9iH93YEJFaBuRt7Tc,15jHZ1EZwmm2QDjKctvqJQ,0.761,0.723,7,-10.549,1,0.0313,0.126,0.000292,0.345,0.923,129.269,audio_features,0EA8k9iH93YEJFaBuRt7Tc,spotify:track:0EA8k9iH93YEJFaBuRt7Tc,https://api.spotify.com/v1/tracks/0EA8k9iH93YEJFaBuRt7Tc,https://api.spotify.com/v1/audio-analysis/0EA8k9iH93YEJFaBuRt7Tc,239529,4
353,Stumblin' In - 2017 Remaster,Suzi Quatro,1978-08-12,False,spotify:track:0EA8k9iH93YEJFaBuRt7Tc,2,miguel.1962.mas,https://open.spotify.com/track/0EA8k9iH93YEJFaBuRt7Tc,2Pawr6MMX9VBIQ9oUHg7jc,0.761,0.723,7,-10.549,1,0.0313,0.126,0.000292,0.345,0.923,129.269,audio_features,0EA8k9iH93YEJFaBuRt7Tc,spotify:track:0EA8k9iH93YEJFaBuRt7Tc,https://api.spotify.com/v1/tracks/0EA8k9iH93YEJFaBuRt7Tc,https://api.spotify.com/v1/audio-analysis/0EA8k9iH93YEJFaBuRt7Tc,239529,4
353,Stumblin' In - 2017 Remaster,Chris Norman,1978-08-12,False,spotify:track:0EA8k9iH93YEJFaBuRt7Tc,2,miguel.1962.mas,https://open.spotify.com/track/0EA8k9iH93YEJFaBuRt7Tc,15jHZ1EZwmm2QDjKctvqJQ,0.761,0.723,7,-10.549,1,0.0313,0.126,0.000292,0.345,0.923,129.269,audio_features,0EA8k9iH93YEJFaBuRt7Tc,spotify:track:0EA8k9iH93YEJFaBuRt7Tc,https://api.spotify.com/v1/tracks/0EA8k9iH93YEJFaBuRt7Tc,https://api.spotify.com/v1/audio-analysis/0EA8k9iH93YEJFaBuRt7Tc,239529,4
353,Stumblin' In - 2017 Remaster,Chris Norman,1978-08-12,False,spotify:track:0EA8k9iH93YEJFaBuRt7Tc,2,miguel.1962.mas,https://open.spotify.com/track/0EA8k9iH93YEJFaBuRt7Tc,2Pawr6MMX9VBIQ9oUHg7jc,0.761,0.723,7,-10.549,1,0.0313,0.126,0.000292,0.345,0.923,129.269,audio_features,0EA8k9iH93YEJFaBuRt7Tc,spotify:track:0EA8k9iH93YEJFaBuRt7Tc,https://api.spotify.com/v1/tracks/0EA8k9iH93YEJFaBuRt7Tc,https://api.spotify.com/v1/audio-analysis/0EA8k9iH93YEJFaBuRt7Tc,239529,4
354,Nothing's Gonna Change My Love For You,Glenn Medeiros,1986-01-01,False,spotify:track:7pUJSr5pgnQjCTc7PfiUVA,0,miguel.1962.mas,https://open.spotify.com/track/7pUJSr5pgnQjCTc7PfiUVA,0bByarMN8ryEFQsRo6iCUN,0.449,0.425,1,-13.208,1,0.0372,0.568,1.57e-06,0.0553,0.39,141.869,audio_features,7pUJSr5pgnQjCTc7PfiUVA,spotify:track:7pUJSr5pgnQjCTc7PfiUVA,https://api.spotify.com/v1/tracks/7pUJSr5pgnQjCTc7PfiUVA,https://api.spotify.com/v1/audio-analysis/7pUJSr5pgnQjCTc7PfiUVA,231587,4
355,Let Me Kiss You,Morrissey,2004-05-03,False,spotify:track:5IGTYpYqeXFIDLsXkLzbkn,55,miguel.1962.mas,https://open.spotify.com/track/5IGTYpYqeXFIDLsXkLzbkn,3iTsJGG39nMg9YiolUgLMQ,0.475,0.845,9,-6.198,0,0.0319,0.0136,0.0018,0.309,0.754,160.232,audio_features,5IGTYpYqeXFIDLsXkLzbkn,spotify:track:5IGTYpYqeXFIDLsXkLzbkn,https://api.spotify.com/v1/tracks/5IGTYpYqeXFIDLsXkLzbkn,https://api.spotify.com/v1/audio-analysis/5IGTYpYqeXFIDLsXkLzbkn,210920,4
356,Everyday Is Like Sunday - 2011 Remaster,Morrissey,1988,False,spotify:track:0egYMfS7hjEneR86a9K61w,62,miguel.1962.mas,https://open.spotify.com/track/0egYMfS7hjEneR86a9K61w,3iTsJGG39nMg9YiolUgLMQ,0.6,0.869,0,-5.126,1,0.0302,0.00345,0.441,0.311,0.56,117.064,audio_features,0egYMfS7hjEneR86a9K61w,spotify:track:0egYMfS7hjEneR86a9K61w,https://api.spotify.com/v1/tracks/0egYMfS7hjEneR86a9K61w,https://api.spotify.com/v1/audio-analysis/0egYMfS7hjEneR86a9K61w,215267,4
357,First of the Gang to Die,Morrissey,2004-05-03,False,spotify:track:0bWKniFVup1UYgoZww89Vp,62,miguel.1962.mas,https://open.spotify.com/track/0bWKniFVup1UYgoZww89Vp,3iTsJGG39nMg9YiolUgLMQ,0.531,0.915,11,-4.237,1,0.0369,0.0119,0.0,0.14,0.811,134.322,audio_features,0bWKniFVup1UYgoZww89Vp,spotify:track:0bWKniFVup1UYgoZww89Vp,https://api.spotify.com/v1/tracks/0bWKniFVup1UYgoZww89Vp,https://api.spotify.com/v1/audio-analysis/0bWKniFVup1UYgoZww89Vp,218587,4
358,Earth Song - Remastered Version,Michael Jackson,2009-10-26,False,spotify:track:2BMCVC1kKFxiw1fy5CpwAh,45,miguel.1962.mas,https://open.spotify.com/track/2BMCVC1kKFxiw1fy5CpwAh,3fMbdgg4jU18AjLCKBhRSm,0.511,0.454,3,-6.802,0,0.0314,0.45,0.000244,0.0865,0.142,138.308,audio_features,2BMCVC1kKFxiw1fy5CpwAh,spotify:track:2BMCVC1kKFxiw1fy5CpwAh,https://api.spotify.com/v1/tracks/2BMCVC1kKFxiw1fy5CpwAh,https://api.spotify.com/v1/audio-analysis/2BMCVC1kKFxiw1fy5CpwAh,406280,4
359,Shine On,R.I.O.,2011-05-13,False,spotify:track:4xMIGMYXvsPfp6c7N7xcwV,44,miguel.1962.mas,https://open.spotify.com/track/4xMIGMYXvsPfp6c7N7xcwV,0Ol3Jol2T3lZZVLNNzWPhj,0.61,0.835,7,-5.306,0,0.0748,0.0416,0.0,0.26,0.395,127.904,audio_features,4xMIGMYXvsPfp6c7N7xcwV,spotify:track:4xMIGMYXvsPfp6c7N7xcwV,https://api.spotify.com/v1/tracks/4xMIGMYXvsPfp6c7N7xcwV,https://api.spotify.com/v1/audio-analysis/4xMIGMYXvsPfp6c7N7xcwV,203382,4
360,Rise Up - Radio Edit,Yves Larock,2015-11-20,False,spotify:track:2YdX7PEziOImkySNDWsaKM,65,miguel.1962.mas,https://open.spotify.com/track/2YdX7PEziOImkySNDWsaKM,2P1h10tRBVlC2lVUqhl6wm,0.655,0.798,2,-7.137,1,0.131,0.000658,0.0,0.335,0.855,128.103,audio_features,2YdX7PEziOImkySNDWsaKM,spotify:track:2YdX7PEziOImkySNDWsaKM,https://api.spotify.com/v1/tracks/2YdX7PEziOImkySNDWsaKM,https://api.spotify.com/v1/audio-analysis/2YdX7PEziOImkySNDWsaKM,170760,4
361,Lady - Hear Me Tonight,Modjo,2001,False,spotify:track:49X0LAl6faAusYq02PRAY6,79,miguel.1962.mas,https://open.spotify.com/track/49X0LAl6faAusYq02PRAY6,0AkpPlFLnr0VQwZQeMGht0,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,audio_features,49X0LAl6faAusYq02PRAY6,spotify:track:49X0LAl6faAusYq02PRAY6,https://api.spotify.com/v1/tracks/49X0LAl6faAusYq02PRAY6,https://api.spotify.com/v1/audio-analysis/49X0LAl6faAusYq02PRAY6,307154,4
362,Fragilidad,Sting,1988-01-01,False,spotify:track:1u200iKHy0YONVT2tbWDst,44,miguel.1962.mas,https://open.spotify.com/track/1u200iKHy0YONVT2tbWDst,0Ty63ceoRnnJKVEYP0VQpk,0.251,0.158,4,-20.717,0,0.0328,0.889,0.000427,0.0888,0.13,83.365,audio_features,1u200iKHy0YONVT2tbWDst,spotify:track:1u200iKHy0YONVT2tbWDst,https://api.spotify.com/v1/tracks/1u200iKHy0YONVT2tbWDst,https://api.spotify.com/v1/audio-analysis/1u200iKHy0YONVT2tbWDst,233533,4
363,Desert Rose - My Songs Version,Sting,2019-05-24,False,spotify:track:5Si67ZWEccLQVL5CEQSncd,42,miguel.1962.mas,https://open.spotify.com/track/5Si67ZWEccLQVL5CEQSncd,0Ty63ceoRnnJKVEYP0VQpk,0.552,0.775,0,-5.623,0,0.0315,0.0885,0.0,0.113,0.119,112.019,audio_features,5Si67ZWEccLQVL5CEQSncd,spotify:track:5Si67ZWEccLQVL5CEQSncd,https://api.spotify.com/v1/tracks/5Si67ZWEccLQVL5CEQSncd,https://api.spotify.com/v1/audio-analysis/5Si67ZWEccLQVL5CEQSncd,236690,4
364,Stand by Me,Seal,2008-10-31,False,spotify:track:5pztwVl6brVgqYjYQ93us6,61,miguel.1962.mas,https://open.spotify.com/track/5pztwVl6brVgqYjYQ93us6,5GtMEZEeFFsuHY8ad4kOxv,0.736,0.439,9,-6.436,1,0.0272,0.256,0.0,0.143,0.812,107.455,audio_features,5pztwVl6brVgqYjYQ93us6,spotify:track:5pztwVl6brVgqYjYQ93us6,https://api.spotify.com/v1/tracks/5pztwVl6brVgqYjYQ93us6,https://api.spotify.com/v1/audio-analysis/5pztwVl6brVgqYjYQ93us6,242813,4
365,Advice For The Young At Heart,Tears For Fears,1989-09-25,False,spotify:track:3BjD16l0CBQxUvcRI7vLWN,61,miguel.1962.mas,https://open.spotify.com/track/3BjD16l0CBQxUvcRI7vLWN,4bthk9UfsYUYdcFyqxmSUU,0.665,0.787,5,-8.393,1,0.0328,0.0736,0.000132,0.143,0.358,122.478,audio_features,3BjD16l0CBQxUvcRI7vLWN,spotify:track:3BjD16l0CBQxUvcRI7vLWN,https://api.spotify.com/v1/tracks/3BjD16l0CBQxUvcRI7vLWN,https://api.spotify.com/v1/audio-analysis/3BjD16l0CBQxUvcRI7vLWN,290640,4
366,"Up Where We Belong - From ""An Officer And A Gentleman""",Joe Cocker,1999-08-17,False,spotify:track:4U6mBgGP8FXN6UH4T3AJhu,72,miguel.1962.mas,https://open.spotify.com/track/4U6mBgGP8FXN6UH4T3AJhu,3pFCERyEiP5xeN2EsPXhjI,0.624,0.306,2,-11.831,1,0.0318,0.634,2.67e-05,0.0632,0.227,139.912,audio_features,4U6mBgGP8FXN6UH4T3AJhu,spotify:track:4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/tracks/4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/audio-analysis/4U6mBgGP8FXN6UH4T3AJhu,232667,4
366,"Up Where We Belong - From ""An Officer And A Gentleman""",Joe Cocker,1999-08-17,False,spotify:track:4U6mBgGP8FXN6UH4T3AJhu,72,miguel.1962.mas,https://open.spotify.com/track/4U6mBgGP8FXN6UH4T3AJhu,1BwHztAQKypBuy5WBEdJnG,0.624,0.306,2,-11.831,1,0.0318,0.634,2.67e-05,0.0632,0.227,139.912,audio_features,4U6mBgGP8FXN6UH4T3AJhu,spotify:track:4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/tracks/4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/audio-analysis/4U6mBgGP8FXN6UH4T3AJhu,232667,4
366,"Up Where We Belong - From ""An Officer And A Gentleman""",Jennifer Warnes,1999-08-17,False,spotify:track:4U6mBgGP8FXN6UH4T3AJhu,72,miguel.1962.mas,https://open.spotify.com/track/4U6mBgGP8FXN6UH4T3AJhu,3pFCERyEiP5xeN2EsPXhjI,0.624,0.306,2,-11.831,1,0.0318,0.634,2.67e-05,0.0632,0.227,139.912,audio_features,4U6mBgGP8FXN6UH4T3AJhu,spotify:track:4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/tracks/4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/audio-analysis/4U6mBgGP8FXN6UH4T3AJhu,232667,4
366,"Up Where We Belong - From ""An Officer And A Gentleman""",Jennifer Warnes,1999-08-17,False,spotify:track:4U6mBgGP8FXN6UH4T3AJhu,72,miguel.1962.mas,https://open.spotify.com/track/4U6mBgGP8FXN6UH4T3AJhu,1BwHztAQKypBuy5WBEdJnG,0.624,0.306,2,-11.831,1,0.0318,0.634,2.67e-05,0.0632,0.227,139.912,audio_features,4U6mBgGP8FXN6UH4T3AJhu,spotify:track:4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/tracks/4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/audio-analysis/4U6mBgGP8FXN6UH4T3AJhu,232667,4
367,Sowing The Seeds Of Love,Tears For Fears,1989-09-25,False,spotify:track:0PbAyLrJRDxckQBLQ2Addc,66,miguel.1962.mas,https://open.spotify.com/track/0PbAyLrJRDxckQBLQ2Addc,4bthk9UfsYUYdcFyqxmSUU,0.209,0.795,0,-7.241,1,0.0443,0.0109,5.63e-05,0.355,0.682,171.975,audio_features,0PbAyLrJRDxckQBLQ2Addc,spotify:track:0PbAyLrJRDxckQBLQ2Addc,https://api.spotify.com/v1/tracks/0PbAyLrJRDxckQBLQ2Addc,https://api.spotify.com/v1/audio-analysis/0PbAyLrJRDxckQBLQ2Addc,376733,4
368,"No More ""I Love You's""",Annie Lennox,1995,False,spotify:track:2Pn5gvVioma5LHPxgEBBmD,63,miguel.1962.mas,https://open.spotify.com/track/2Pn5gvVioma5LHPxgEBBmD,5MspMQqdVbdwP6ax3GXqum,0.372,0.57,3,-7.305,1,0.0305,0.517,2.57e-06,0.141,0.234,179.907,audio_features,2Pn5gvVioma5LHPxgEBBmD,spotify:track:2Pn5gvVioma5LHPxgEBBmD,https://api.spotify.com/v1/tracks/2Pn5gvVioma5LHPxgEBBmD,https://api.spotify.com/v1/audio-analysis/2Pn5gvVioma5LHPxgEBBmD,291333,4
369,Alone Again (Naturally),Diana Krall,2014-10-21,False,spotify:track:0JCfVb2qlq79Q479BUb0jK,62,miguel.1962.mas,https://open.spotify.com/track/0JCfVb2qlq79Q479BUb0jK,5z1VAFwT35EVvCp1XlZZuL,0.608,0.208,5,-11.824,1,0.0316,0.951,0.0,0.131,0.239,70.9,audio_features,0JCfVb2qlq79Q479BUb0jK,spotify:track:0JCfVb2qlq79Q479BUb0jK,https://api.spotify.com/v1/tracks/0JCfVb2qlq79Q479BUb0jK,https://api.spotify.com/v1/audio-analysis/0JCfVb2qlq79Q479BUb0jK,230680,4
369,Alone Again (Naturally),Diana Krall,2014-10-21,False,spotify:track:0JCfVb2qlq79Q479BUb0jK,62,miguel.1962.mas,https://open.spotify.com/track/0JCfVb2qlq79Q479BUb0jK,1GxkXlMwML1oSg5eLPiAz3,0.608,0.208,5,-11.824,1,0.0316,0.951,0.0,0.131,0.239,70.9,audio_features,0JCfVb2qlq79Q479BUb0jK,spotify:track:0JCfVb2qlq79Q479BUb0jK,https://api.spotify.com/v1/tracks/0JCfVb2qlq79Q479BUb0jK,https://api.spotify.com/v1/audio-analysis/0JCfVb2qlq79Q479BUb0jK,230680,4
369,Alone Again (Naturally),Michael Bublé,2014-10-21,False,spotify:track:0JCfVb2qlq79Q479BUb0jK,62,miguel.1962.mas,https://open.spotify.com/track/0JCfVb2qlq79Q479BUb0jK,5z1VAFwT35EVvCp1XlZZuL,0.608,0.208,5,-11.824,1,0.0316,0.951,0.0,0.131,0.239,70.9,audio_features,0JCfVb2qlq79Q479BUb0jK,spotify:track:0JCfVb2qlq79Q479BUb0jK,https://api.spotify.com/v1/tracks/0JCfVb2qlq79Q479BUb0jK,https://api.spotify.com/v1/audio-analysis/0JCfVb2qlq79Q479BUb0jK,230680,4
369,Alone Again (Naturally),Michael Bublé,2014-10-21,False,spotify:track:0JCfVb2qlq79Q479BUb0jK,62,miguel.1962.mas,https://open.spotify.com/track/0JCfVb2qlq79Q479BUb0jK,1GxkXlMwML1oSg5eLPiAz3,0.608,0.208,5,-11.824,1,0.0316,0.951,0.0,0.131,0.239,70.9,audio_features,0JCfVb2qlq79Q479BUb0jK,spotify:track:0JCfVb2qlq79Q479BUb0jK,https://api.spotify.com/v1/tracks/0JCfVb2qlq79Q479BUb0jK,https://api.spotify.com/v1/audio-analysis/0JCfVb2qlq79Q479BUb0jK,230680,4
370,By Your Side,Sade,2000-11-13,False,spotify:track:7H3ojI1BsVy0dEJENqMt1k,72,miguel.1962.mas,https://open.spotify.com/track/7H3ojI1BsVy0dEJENqMt1k,47zz7sob9NUcODy0BTDvKx,0.653,0.429,11,-10.473,1,0.0297,0.0849,0.00371,0.0693,0.627,146.073,audio_features,7H3ojI1BsVy0dEJENqMt1k,spotify:track:7H3ojI1BsVy0dEJENqMt1k,https://api.spotify.com/v1/tracks/7H3ojI1BsVy0dEJENqMt1k,https://api.spotify.com/v1/audio-analysis/7H3ojI1BsVy0dEJENqMt1k,274933,4
371,Avalon,Roxy Music,1982-05-01,False,spotify:track:7iWIdiJlKvJ4PjFYVrWLUU,66,miguel.1962.mas,https://open.spotify.com/track/7iWIdiJlKvJ4PjFYVrWLUU,3fhOTtm0LBJ3Ojn4hIljLo,0.759,0.563,0,-8.643,1,0.0338,0.699,0.619,0.144,0.86,136.67,audio_features,7iWIdiJlKvJ4PjFYVrWLUU,spotify:track:7iWIdiJlKvJ4PjFYVrWLUU,https://api.spotify.com/v1/tracks/7iWIdiJlKvJ4PjFYVrWLUU,https://api.spotify.com/v1/audio-analysis/7iWIdiJlKvJ4PjFYVrWLUU,256840,4
372,When We Dance,Sting,2002-01-01,False,spotify:track:4rwjuEJmy7XfPcDQZmSmpX,51,miguel.1962.mas,https://open.spotify.com/track/4rwjuEJmy7XfPcDQZmSmpX,0Ty63ceoRnnJKVEYP0VQpk,0.65,0.323,11,-10.954,1,0.0258,0.709,0.0768,0.0829,0.318,84.02,audio_features,4rwjuEJmy7XfPcDQZmSmpX,spotify:track:4rwjuEJmy7XfPcDQZmSmpX,https://api.spotify.com/v1/tracks/4rwjuEJmy7XfPcDQZmSmpX,https://api.spotify.com/v1/audio-analysis/4rwjuEJmy7XfPcDQZmSmpX,256707,4
373,Torn,Natalie Imbruglia,2007-09-05,False,spotify:track:3APayTEWiUl9Ssep4BOXR2,67,miguel.1962.mas,https://open.spotify.com/track/3APayTEWiUl9Ssep4BOXR2,0dlOr0VIysztGWvU1dpjmP,0.558,0.928,5,-3.04,1,0.0356,0.0746,5.44e-05,0.696,0.6,96.313,audio_features,3APayTEWiUl9Ssep4BOXR2,spotify:track:3APayTEWiUl9Ssep4BOXR2,https://api.spotify.com/v1/tracks/3APayTEWiUl9Ssep4BOXR2,https://api.spotify.com/v1/audio-analysis/3APayTEWiUl9Ssep4BOXR2,244813,4
374,Truly Madly Deeply,Savage Garden,1997-03-03,False,spotify:track:69MmmKaqTGd2lBh1qNVpeP,0,miguel.1962.mas,https://open.spotify.com/track/69MmmKaqTGd2lBh1qNVpeP,3NRFinRTEqUCfaTTZmk8ek,0.612,0.706,0,-8.875,1,0.0256,0.418,0.0,0.0797,0.806,84.083,audio_features,69MmmKaqTGd2lBh1qNVpeP,spotify:track:69MmmKaqTGd2lBh1qNVpeP,https://api.spotify.com/v1/tracks/69MmmKaqTGd2lBh1qNVpeP,https://api.spotify.com/v1/audio-analysis/69MmmKaqTGd2lBh1qNVpeP,277200,4
375,Save The Best For Last,Vanessa Williams,2003-01-01,False,spotify:track:4yRUjOBsj0cpjabtum0fML,42,miguel.1962.mas,https://open.spotify.com/track/4yRUjOBsj0cpjabtum0fML,75L9s8KVrhCNtBUkZFnDFW,0.529,0.268,3,-14.49,1,0.0274,0.609,0.0,0.2,0.223,95.999,audio_features,4yRUjOBsj0cpjabtum0fML,spotify:track:4yRUjOBsj0cpjabtum0fML,https://api.spotify.com/v1/tracks/4yRUjOBsj0cpjabtum0fML,https://api.spotify.com/v1/audio-analysis/4yRUjOBsj0cpjabtum0fML,219133,4
376,Kiss Me,Sixpence None The Richer,2004-10-26,False,spotify:track:4pZ2aqPV39Gw3FuHrWKWnM,0,miguel.1962.mas,https://open.spotify.com/track/4pZ2aqPV39Gw3FuHrWKWnM,0lJlKQvuM2Sd9DPPyUXcHg,0.529,0.741,3,-5.661,1,0.0268,0.116,1.23e-06,0.0736,0.455,100.004,audio_features,4pZ2aqPV39Gw3FuHrWKWnM,spotify:track:4pZ2aqPV39Gw3FuHrWKWnM,https://api.spotify.com/v1/tracks/4pZ2aqPV39Gw3FuHrWKWnM,https://api.spotify.com/v1/audio-analysis/4pZ2aqPV39Gw3FuHrWKWnM,205240,4
377,Rush Rush,Paula Abdul,1991-01-01,False,spotify:track:015qd1I4v00JIoK7yOUgKC,63,miguel.1962.mas,https://open.spotify.com/track/015qd1I4v00JIoK7yOUgKC,4PpmBoqphQusNFsxuVKb6j,0.706,0.44,4,-11.577,1,0.0493,0.763,0.0,0.0958,0.395,90.012,audio_features,015qd1I4v00JIoK7yOUgKC,spotify:track:015qd1I4v00JIoK7yOUgKC,https://api.spotify.com/v1/tracks/015qd1I4v00JIoK7yOUgKC,https://api.spotify.com/v1/audio-analysis/015qd1I4v00JIoK7yOUgKC,292933,4
378,Crush,Jennifer Paige,1998-08-31,False,spotify:track:6wAV49hRfOiCTHztORMy8Y,59,miguel.1962.mas,https://open.spotify.com/track/6wAV49hRfOiCTHztORMy8Y,26PDtWYDJ1KD0brukKsJH1,0.73,0.698,1,-5.629,0,0.0288,0.0324,0.0,0.0928,0.603,115.033,audio_features,6wAV49hRfOiCTHztORMy8Y,spotify:track:6wAV49hRfOiCTHztORMy8Y,https://api.spotify.com/v1/tracks/6wAV49hRfOiCTHztORMy8Y,https://api.spotify.com/v1/audio-analysis/6wAV49hRfOiCTHztORMy8Y,200293,4
379,You Gotta Be,Des'ree,1994-04-27,False,spotify:track:6CU0zWIWVTEnmWpSjVHM93,68,miguel.1962.mas,https://open.spotify.com/track/6CU0zWIWVTEnmWpSjVHM93,73ZPfpfg1LBVvDEArK4l5B,0.623,0.669,0,-9.985,1,0.0412,0.211,3.2e-06,0.111,0.492,94.028,audio_features,6CU0zWIWVTEnmWpSjVHM93,spotify:track:6CU0zWIWVTEnmWpSjVHM93,https://api.spotify.com/v1/tracks/6CU0zWIWVTEnmWpSjVHM93,https://api.spotify.com/v1/audio-analysis/6CU0zWIWVTEnmWpSjVHM93,245200,4
380,"Baby, I Love Your Way",Big Mountain,1994,False,spotify:track:1Rvl8qsKJurfFTyWLBI9ib,70,miguel.1962.mas,https://open.spotify.com/track/1Rvl8qsKJurfFTyWLBI9ib,0Jeckitay8SbvKwqAzWuYH,0.651,0.747,1,-7.269,0,0.0699,0.0528,0.0,0.207,0.776,147.518,audio_features,1Rvl8qsKJurfFTyWLBI9ib,spotify:track:1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/tracks/1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/audio-analysis/1Rvl8qsKJurfFTyWLBI9ib,249520,4
380,"Baby, I Love Your Way",Big Mountain,1994,False,spotify:track:1Rvl8qsKJurfFTyWLBI9ib,70,miguel.1962.mas,https://open.spotify.com/track/1Rvl8qsKJurfFTyWLBI9ib,32ckuKo8LrZhQMyCehYKkt,0.651,0.747,1,-7.269,0,0.0699,0.0528,0.0,0.207,0.776,147.518,audio_features,1Rvl8qsKJurfFTyWLBI9ib,spotify:track:1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/tracks/1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/audio-analysis/1Rvl8qsKJurfFTyWLBI9ib,249520,4
380,"Baby, I Love Your Way",Tom Lord-Alge,1994,False,spotify:track:1Rvl8qsKJurfFTyWLBI9ib,70,miguel.1962.mas,https://open.spotify.com/track/1Rvl8qsKJurfFTyWLBI9ib,0Jeckitay8SbvKwqAzWuYH,0.651,0.747,1,-7.269,0,0.0699,0.0528,0.0,0.207,0.776,147.518,audio_features,1Rvl8qsKJurfFTyWLBI9ib,spotify:track:1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/tracks/1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/audio-analysis/1Rvl8qsKJurfFTyWLBI9ib,249520,4
380,"Baby, I Love Your Way",Tom Lord-Alge,1994,False,spotify:track:1Rvl8qsKJurfFTyWLBI9ib,70,miguel.1962.mas,https://open.spotify.com/track/1Rvl8qsKJurfFTyWLBI9ib,32ckuKo8LrZhQMyCehYKkt,0.651,0.747,1,-7.269,0,0.0699,0.0528,0.0,0.207,0.776,147.518,audio_features,1Rvl8qsKJurfFTyWLBI9ib,spotify:track:1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/tracks/1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/audio-analysis/1Rvl8qsKJurfFTyWLBI9ib,249520,4
381,Lovefool - Radio Edit,The Cardigans,1996-09-17,False,spotify:track:1eRqy8jW4ZLMJR6dl3xsgI,0,miguel.1962.mas,https://open.spotify.com/track/1eRqy8jW4ZLMJR6dl3xsgI,1tqZaCwM57UFKjWoYwMLrw,0.644,0.599,9,-7.941,1,0.0291,0.0445,0.0,0.286,0.948,111.829,audio_features,1eRqy8jW4ZLMJR6dl3xsgI,spotify:track:1eRqy8jW4ZLMJR6dl3xsgI,https://api.spotify.com/v1/tracks/1eRqy8jW4ZLMJR6dl3xsgI,https://api.spotify.com/v1/audio-analysis/1eRqy8jW4ZLMJR6dl3xsgI,193893,4
