,artist_name,album_name,release_date,total_tracks
9,Los Bravos,Just Holding On (Live In Palma),2023-04-19,1
10,Los Bravos,Trapped (Live In Palma),2023-02-03,1
11,Los Bravos,Rudy'S In Love,2022-10-16,1
12,Los Bravos,In The Sun,2022-07-15,1
13,Los Bravos,Everybody Here Needs You,2021-12-03,1
14,Los Bravos,Tony'S Eyes,2021-10-03,1
15,Los Bravos,Black Is Black (Party Sax Remix),2021-05-24,1
16,Los Bravos,I Can'T Get Enough,2021-05-21,1
17,Los Bravos,Black Is Black (Live),2021-01-22,1
18,Los Bravos,Chariot,2020-12-14,1
19,Los Bravos,Gotta Be Strong,2020-11-27,1
0,Simon & Garfunkel,ビッグ・アーティスト・アルバム サイモン&ガーファンクル,2022-09-15,14
1,Simon & Garfunkel,Live 1969,2008-03-25,17
2,Simon & Garfunkel,Old Friends Live On Stage,2004-12-07,25
3,Simon & Garfunkel,"Live From New York City, 1967",2002-07-16,19
4,Simon & Garfunkel,The Concert In Central Park (Live),1982-02-16,19
5,Simon & Garfunkel,Bridge Over Troubled Water,1970-01-26,11
6,Simon & Garfunkel,Bookends,1968-04-03,12
7,Simon & Garfunkel,The Graduate,1968-01-21,14
8,Simon & Garfunkel,"Parsley, Sage, Rosemary And Thyme",1966-10-10,12
9,Simon & Garfunkel,Sounds Of Silence,1966-01-17,11
10,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",1964-10-19,12
11,Simon & Garfunkel,Live At Carnegie Hall 1969,2020-01-24,4
12,Simon & Garfunkel,The Essential Simon & Garfunkel,2003-10-14,33
13,Simon & Garfunkel,The Best Of Simon & Garfunkel,1999-11-16,20
14,Simon & Garfunkel,Old Friends,1997-11-04,59
15,Simon & Garfunkel,Greatest Hits,1972-06-14,14
16,Various Artists,Now That'S What I Call 60S Pop,2023-03-10,89
17,Various Artists,60Er Hits,2022-08-12,77
18,Various Artists,70 Hits,2022-08-12,77
19,Various Artists,70Er Hits,2022-08-12,77
0,Ricky Nelson,Classic Hits Remastered,2022-11-05,17
1,Ricky Nelson,Rockin’ In Hollywood (Live),2022-07-30,16
2,Ricky Nelson,Rick'S Rarities 1964-1974,2004-02-23,23
3,Ricky Nelson,Playing To Win,1981-01-01,16
5,Ricky Nelson,Rudy The Fifth,1972-01-01,12
6,Ricky Nelson,Garden Party,1972,10
7,Ricky Nelson,Rick Nelson In Concert,1970-01-01,12
8,Ricky Nelson,Rick Sings Nelson,1970-01-01,10
9,Ricky Nelson,Perspective,1968-01-01,11
10,Ricky Nelson,Another Side Of Rick,1967-01-01,12
11,Ricky Nelson,Country Fever,1967-01-01,12
12,Ricky Nelson,Bright Lights & Country Music,1966-01-01,12
13,Ricky Nelson,On The Flip Side,1966-01-01,10
14,Ricky Nelson,Best Always,1965-01-01,12
15,Ricky Nelson,Love And Kisses,1965-01-01,12
16,Ricky Nelson,Spotlight On Rick,1965-01-01,12
17,Ricky Nelson,The Very Thought Of You,1964-01-01,12
18,Ricky Nelson,For Your Sweet Love,1963-01-01,12
19,Ricky Nelson,It'S Up To You,1963-01-01,12
0,The Hollies,Live At The Bbc,2018-10-26,20
1,The Hollies,Hollies Live Hits - We Got The Tunes!,2013-03-18,24
2,The Hollies,"Then, Now, Always",2010-10-04,12
3,The Hollies,The Coconut Collection,2009-01-16,9
4,The Hollies,Staying Power,2006-02-20,13
5,The Hollies,What Goes Around,1983-03-10,11
6,The Hollies,Buddy Holly (Expanded Edition),1980-10-01,17
7,The Hollies,A Crazy Steal,1978,10
8,The Hollies,Write On,1976,10
9,The Hollies,Another Night,1975-02-01,17
10,The Hollies,Hollies,1974-03-01,16
11,The Hollies,Romany (Expanded Edition),1972-11-01,20
12,The Hollies,Distant Light (1999 Remaster),1971-10-08,11
13,The Hollies,Distant Light (Expanded Edition),1971-10-01,19
14,The Hollies,Confessions Of The Mind,1970-11-01,11
15,The Hollies,Confessions Of The Mind (Expanded Edition),1970-11-01,21
16,The Hollies,Moving Finger,1970,15
17,The Hollies,Hollies Sing Hollies (Expanded Edition),1969-11-01,25
18,The Hollies,The Hollies Sing The Hollies,1969-11-01,12
19,The Hollies,Words And Music By Bob Dylan,1969-07-28,12
0,The Monkees,The Monkees Live - The Mike & Micky Show,2020-04-03,25
1,The Monkees,Headquarters,2019-10-04,14
2,The Monkees,Christmas Party,2018-10-12,13
3,The Monkees,The Monkees,2017-10-27,12
4,The Monkees,Good Times!,2016-05-27,14
6,The Monkees,Good Times! (Deluxe Edition),2016-05-27,15
7,The Monkees,Summer 1967: The Complete U.S. Concert Recordings,2005-04-26,68
8,The Monkees,Justus,1996-10-15,12
9,The Monkees,"Missing Links, Vol. 3",1996-03-26,24
10,The Monkees,Pool It!,1987-08-01,12
11,The Monkees,"Missing Links, Vol. 2",1986-01-14,19
12,The Monkees,Missing Links,1984-09-18,16
13,The Monkees,"Live, 1967",1983-10-18,16
14,The Monkees,Changes,1970-06-01,15
15,The Monkees,"The Monkees Present: Micky, David & Michael",1969-10-01,17
16,The Monkees,Instant Replay,1969-02-15,19
17,The Monkees,Head (Deluxe Edition),1968-12-01,20
18,The Monkees,"The Birds, The Bees, & The Monkees",1968-04-22,17
19,The Monkees,Head,1968,14
0,Tom Jones,トム・ジョーンズ・ザ・ベスト・セレクション,2022-08-04,15
1,Tom Jones,Surrounded By Time (The Hourglass Edition),2021-12-03,19
3,Tom Jones,トム・ジョーンズ ベスト&グレイテスト・ヒッツ,2021-09-07,14
4,Tom Jones,Surrounded By Time,2021-04-23,12
6,Tom Jones,Hide & Seek (The Lost Collection),2020-03-13,29
7,Tom Jones,A Minute Of Your Time / 25Th Anniversary Collection (1965 - 1967),2018-09-14,9
8,Tom Jones,Long Lost Suitcase,2015-12-04,13
10,Tom Jones,Glanzlichter,2012-01-01,18
11,Tom Jones,Spirit In The Room (Deluxe Edition),2012-01-01,14
12,Tom Jones,Tom Jones - The Decca Years,2012-01-01,15
13,Tom Jones,Spirit In The Room,2012-01-01,11
15,Tom Jones,24 Hours (Bonus Track Version),2010-09-01,14
16,Tom Jones,50 Reasons To Love: Tom Jones,2010-01-01,50
17,Tom Jones,Praise & Blame,2010-01-01,11
18,Tom Jones,Icons: Tom Jones,2009-01-01,42
19,Tom Jones,24 Hours,2008-01-01,14
0,George Harrison,All Things Must Pass (50Th Anniversary;Super Deluxe),2021-08-06,70
1,Delaney & Bonnie,Live In Denmark 1969,2020-04-09,15
2,George Harrison,Early Takes Vol. 1,2011-01-01,10
3,George Harrison,Brainwashed,2002-11-19,12
5,George Harrison,Live In Japan,1992-07-10,19
7,George Harrison,Cloud Nine,1987-11-02,14
9,George Harrison,Gone Troppo,1982-11-05,11
11,George Harrison,Somewhere In England,1981-06-01,12
13,George Harrison,George Harrison,1979-02-20,12
15,George Harrison,Thirty Three & 1/3,1976-11-19,12
17,George Harrison,Extra Texture,1975-09-22,11
0,Shocking Blue,Golden Years Of Dutch Pop Music,2015-11-06,51
1,Shocking Blue,Greatest Hits Of Shocking Blue,1975-09-06,20
2,Shocking Blue,Good Times,1974,13
3,Shocking Blue,Dream On Dreamer,1973,14
