artist_name,artist_id,followers,genres,popularity
Deacon Blue,5jqKIZLB5WA5KquEihB3ND,201832,"['new romantic', 'new wave pop', 'scottish rock', 'sophisti-pop', 'synthpop']",49
Nik Kershaw,7kCL98rPFsNKjAHDmWrMac,289343,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",55
The Christians,5cPYngDFgZ8cOapCBCrs14,45343,"['new romantic', 'new wave pop', 'synthpop']",35
Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,3770577,['soft rock'],69
Eric Carmen,2ekjTXgjxbWwBX5lTAj4DU,315777,"['mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",61
Paul Rodgers,2gaWNB3YrlTc0KRlHNqhol,46212,['british blues'],33
Chris de Burgh,2RpHsROrX075xfIwHn6B2U,487617,"['new wave pop', 'soft rock']",62
Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,8574584,['pop'],73
BloodPop®,1okJ4NC308qbtY9LyHn6DO,27285,['electropop'],59
ZAYN,5ZsFI1h6hIdQRw2ti0hz81,22157224,"['pop', 'uk pop']",77
Andy Grammer,2oX42qP5ineK3hrhBECLmj,1139159,"['neo mellow', 'post-teen pop']",71
Cash Cash,1LOB7jTeEV14pHai6EXSzF,679894,"['dance pop', 'edm', 'electro house', 'electropowerpop', 'pop dance']",63
Gilbert O'Sullivan,4HVmeVTQBgvTuvjB1JYwaf,329090,"['adult standards', 'soft rock']",57
Phil Collins,4lxfqrEsLX6N1N4OCSkILp,5119450,"['rock drums', 'soft rock']",76
KC & The Sunshine Band,3mQBpAOMWYqAZyxtyeo4Lo,889572,"['disco', 'mellow gold', 'motown', 'new wave pop', 'soft rock', 'soul']",64
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3973502,"['alternative rock', 'athens indie', 'permanent wave', 'rock']",74
Simple Minds,6hN9F0iuULZYWXppob22Aj,1759827,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock', 'synthpop']",67
Mr. Mister,7Bah8E0kCETqEpAHI6CPzQ,500938,"['album rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",56
The Beloved,46h3caIKtqPlEfRHuSdibg,53560,"['hip house', 'synthpop']",49
