song,artist,date,explicit,uri_cancion,popularity,usuario,links,uri_artista,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Baker Street - Edit,Gerry Rafferty,2017-01-20,False,spotify:track:54VZG3GTfOGI64DFuHAS4K,0,williamdzn,https://open.spotify.com/track/54VZG3GTfOGI64DFuHAS4K,7tjbDPvrdvDshcpEMXKRVb,0.519,0.52,8,-9.51,1,0.0387,0.0726,9.07e-05,0.32,0.478,120.565,audio_features,54VZG3GTfOGI64DFuHAS4K,spotify:track:54VZG3GTfOGI64DFuHAS4K,https://api.spotify.com/v1/tracks/54VZG3GTfOGI64DFuHAS4K,https://api.spotify.com/v1/audio-analysis/54VZG3GTfOGI64DFuHAS4K,247796,4
The Heart Of The Matter,Don Henley,1989-01-01,False,spotify:track:3anJkrY7kyNIjuvSNdT47A,0,williamdzn,https://open.spotify.com/track/3anJkrY7kyNIjuvSNdT47A,5dbuFbrHa1SJlQhQX9OUJ2,0.582,0.52,2,-11.5,1,0.0249,0.211,0.0,0.3,0.407,88.128,audio_features,3anJkrY7kyNIjuvSNdT47A,spotify:track:3anJkrY7kyNIjuvSNdT47A,https://api.spotify.com/v1/tracks/3anJkrY7kyNIjuvSNdT47A,https://api.spotify.com/v1/audio-analysis/3anJkrY7kyNIjuvSNdT47A,325107,4
Come Undone,Duran Duran,1993-02-15,False,spotify:track:0yfNXxlyXdmP0ue1iJijx1,71,williamdzn,https://open.spotify.com/track/0yfNXxlyXdmP0ue1iJijx1,0lZoBs4Pzo7R89JM9lxwoT,0.542,0.793,8,-8.203,1,0.053,0.0423,3.95e-06,0.0814,0.708,173.931,audio_features,0yfNXxlyXdmP0ue1iJijx1,spotify:track:0yfNXxlyXdmP0ue1iJijx1,https://api.spotify.com/v1/tracks/0yfNXxlyXdmP0ue1iJijx1,https://api.spotify.com/v1/audio-analysis/0yfNXxlyXdmP0ue1iJijx1,256520,4
What's Love Got To Do With It - 1997 Remastered Version,Tina Turner,1984,False,spotify:track:4NLQAvVPCqkX7W5PXtEeT2,0,williamdzn,https://open.spotify.com/track/4NLQAvVPCqkX7W5PXtEeT2,1zuJe6b1roixEKMOtyrEak,0.841,0.524,1,-7.324,1,0.0516,0.254,2.59e-06,0.122,0.735,97.845,audio_features,4NLQAvVPCqkX7W5PXtEeT2,spotify:track:4NLQAvVPCqkX7W5PXtEeT2,https://api.spotify.com/v1/tracks/4NLQAvVPCqkX7W5PXtEeT2,https://api.spotify.com/v1/audio-analysis/4NLQAvVPCqkX7W5PXtEeT2,229240,4
Eyes Without A Face - 1999 - Remaster,Billy Idol,1983,False,spotify:track:6qI1KfY3nomDW1s0BrUInE,0,williamdzn,https://open.spotify.com/track/6qI1KfY3nomDW1s0BrUInE,7lzordPuZEXxwt9aoVZYmG,0.552,0.59,9,-11.751,1,0.0399,0.00718,0.174,0.273,0.553,85.746,audio_features,6qI1KfY3nomDW1s0BrUInE,spotify:track:6qI1KfY3nomDW1s0BrUInE,https://api.spotify.com/v1/tracks/6qI1KfY3nomDW1s0BrUInE,https://api.spotify.com/v1/audio-analysis/6qI1KfY3nomDW1s0BrUInE,298293,4
Suicide Blonde,INXS,1990-09-25,False,spotify:track:3ablgRauQTQcoduS3L6XYw,0,williamdzn,https://open.spotify.com/track/3ablgRauQTQcoduS3L6XYw,1eClJfHLoDI4rZe5HxzBFv,0.649,0.967,2,-3.358,1,0.114,0.00315,0.000411,0.305,0.6,120.328,audio_features,3ablgRauQTQcoduS3L6XYw,spotify:track:3ablgRauQTQcoduS3L6XYw,https://api.spotify.com/v1/tracks/3ablgRauQTQcoduS3L6XYw,https://api.spotify.com/v1/audio-analysis/3ablgRauQTQcoduS3L6XYw,232010,4
Owner Of A Lonely Heart,Yes,1983-06-01,False,spotify:track:0eaZbB3SewakRxB9uHKjjj,0,williamdzn,https://open.spotify.com/track/0eaZbB3SewakRxB9uHKjjj,7AC976RDJzL2asmZuz7qil,0.733,0.553,7,-13.924,1,0.0382,0.252,0.00257,0.147,0.934,124.993,audio_features,0eaZbB3SewakRxB9uHKjjj,spotify:track:0eaZbB3SewakRxB9uHKjjj,https://api.spotify.com/v1/tracks/0eaZbB3SewakRxB9uHKjjj,https://api.spotify.com/v1/audio-analysis/0eaZbB3SewakRxB9uHKjjj,266267,4
Policy of Truth,Depeche Mode,1990-03-19,False,spotify:track:5wl4ap1sAJjZgtNYV3Dwbi,0,williamdzn,https://open.spotify.com/track/5wl4ap1sAJjZgtNYV3Dwbi,762310PdDnwsDxAQxzQkfX,0.685,0.64,8,-7.326,1,0.0277,0.00942,0.224,0.126,0.387,114.21,audio_features,5wl4ap1sAJjZgtNYV3Dwbi,spotify:track:5wl4ap1sAJjZgtNYV3Dwbi,https://api.spotify.com/v1/tracks/5wl4ap1sAJjZgtNYV3Dwbi,https://api.spotify.com/v1/audio-analysis/5wl4ap1sAJjZgtNYV3Dwbi,294040,4
Change,Lisa Stansfield,1991-10-29,False,spotify:track:1TOTD0EtlxIzkKuUJtHFLC,34,williamdzn,https://open.spotify.com/track/1TOTD0EtlxIzkKuUJtHFLC,2jS7I1u7BpgWT9ssG62Zr1,0.663,0.643,0,-13.757,1,0.0432,0.321,3.02e-05,0.327,0.79,105.875,audio_features,1TOTD0EtlxIzkKuUJtHFLC,spotify:track:1TOTD0EtlxIzkKuUJtHFLC,https://api.spotify.com/v1/tracks/1TOTD0EtlxIzkKuUJtHFLC,https://api.spotify.com/v1/audio-analysis/1TOTD0EtlxIzkKuUJtHFLC,338613,4
All That She Wants,Ace of Base,1992-01-06,False,spotify:track:3PxPk4qB2u4RucDvd3icUm,0,williamdzn,https://open.spotify.com/track/3PxPk4qB2u4RucDvd3icUm,5ksRONqssB7BR161NTtJAm,0.801,0.641,8,-9.097,0,0.0565,0.00444,3.54e-05,0.105,0.829,93.773,audio_features,3PxPk4qB2u4RucDvd3icUm,spotify:track:3PxPk4qB2u4RucDvd3icUm,https://api.spotify.com/v1/tracks/3PxPk4qB2u4RucDvd3icUm,https://api.spotify.com/v1/audio-analysis/3PxPk4qB2u4RucDvd3icUm,211533,4
"What Is Love - 7"" Mix",Haddaway,1993-09-13,False,spotify:track:2IHaGyfxNoFPLJnaEg4GTs,76,williamdzn,https://open.spotify.com/track/2IHaGyfxNoFPLJnaEg4GTs,0Suv0tRrNrUlRzAy8aXjma,0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,audio_features,2IHaGyfxNoFPLJnaEg4GTs,spotify:track:2IHaGyfxNoFPLJnaEg4GTs,https://api.spotify.com/v1/tracks/2IHaGyfxNoFPLJnaEg4GTs,https://api.spotify.com/v1/audio-analysis/2IHaGyfxNoFPLJnaEg4GTs,270373,4
The Rhythm of the Night,Corona,1994,False,spotify:track:0ofMkI3jzmGCElAOgOLeo3,72,williamdzn,https://open.spotify.com/track/0ofMkI3jzmGCElAOgOLeo3,26T6b8maqEVltcmE4kSDUl,0.69,0.805,5,-11.522,0,0.0336,0.000232,0.739,0.095,0.799,127.808,audio_features,0ofMkI3jzmGCElAOgOLeo3,spotify:track:0ofMkI3jzmGCElAOgOLeo3,https://api.spotify.com/v1/tracks/0ofMkI3jzmGCElAOgOLeo3,https://api.spotify.com/v1/audio-analysis/0ofMkI3jzmGCElAOgOLeo3,264280,4
Brother Louie Mix '98 (feat. Eric Singleton) - Radio Edit,Modern Talking,1998-05-11,False,spotify:track:2X7jfQnEMQYYmvkhr6mzS9,66,williamdzn,https://open.spotify.com/track/2X7jfQnEMQYYmvkhr6mzS9,79bxUQsBIXO8nVLB9fYKf7,0.769,0.971,2,-3.78,0,0.0432,0.0173,0.0892,0.314,0.969,118.135,audio_features,2X7jfQnEMQYYmvkhr6mzS9,spotify:track:2X7jfQnEMQYYmvkhr6mzS9,https://api.spotify.com/v1/tracks/2X7jfQnEMQYYmvkhr6mzS9,https://api.spotify.com/v1/audio-analysis/2X7jfQnEMQYYmvkhr6mzS9,204307,4
Brother Louie Mix '98 (feat. Eric Singleton) - Radio Edit,Modern Talking,1998-05-11,False,spotify:track:2X7jfQnEMQYYmvkhr6mzS9,66,williamdzn,https://open.spotify.com/track/2X7jfQnEMQYYmvkhr6mzS9,6omc0asHwVxEm4xYBRkzQK,0.769,0.971,2,-3.78,0,0.0432,0.0173,0.0892,0.314,0.969,118.135,audio_features,2X7jfQnEMQYYmvkhr6mzS9,spotify:track:2X7jfQnEMQYYmvkhr6mzS9,https://api.spotify.com/v1/tracks/2X7jfQnEMQYYmvkhr6mzS9,https://api.spotify.com/v1/audio-analysis/2X7jfQnEMQYYmvkhr6mzS9,204307,4
Brother Louie Mix '98 (feat. Eric Singleton) - Radio Edit,Eric Singleton,1998-05-11,False,spotify:track:2X7jfQnEMQYYmvkhr6mzS9,66,williamdzn,https://open.spotify.com/track/2X7jfQnEMQYYmvkhr6mzS9,79bxUQsBIXO8nVLB9fYKf7,0.769,0.971,2,-3.78,0,0.0432,0.0173,0.0892,0.314,0.969,118.135,audio_features,2X7jfQnEMQYYmvkhr6mzS9,spotify:track:2X7jfQnEMQYYmvkhr6mzS9,https://api.spotify.com/v1/tracks/2X7jfQnEMQYYmvkhr6mzS9,https://api.spotify.com/v1/audio-analysis/2X7jfQnEMQYYmvkhr6mzS9,204307,4
Brother Louie Mix '98 (feat. Eric Singleton) - Radio Edit,Eric Singleton,1998-05-11,False,spotify:track:2X7jfQnEMQYYmvkhr6mzS9,66,williamdzn,https://open.spotify.com/track/2X7jfQnEMQYYmvkhr6mzS9,6omc0asHwVxEm4xYBRkzQK,0.769,0.971,2,-3.78,0,0.0432,0.0173,0.0892,0.314,0.969,118.135,audio_features,2X7jfQnEMQYYmvkhr6mzS9,spotify:track:2X7jfQnEMQYYmvkhr6mzS9,https://api.spotify.com/v1/tracks/2X7jfQnEMQYYmvkhr6mzS9,https://api.spotify.com/v1/audio-analysis/2X7jfQnEMQYYmvkhr6mzS9,204307,4
Coco Jamboo,Mr. President,1996-05-17,False,spotify:track:5fRvePkRGdpn2nKacG7I6d,74,williamdzn,https://open.spotify.com/track/5fRvePkRGdpn2nKacG7I6d,7KBkgunlONG7LPxs93pgpp,0.832,0.838,1,-5.414,0,0.0421,0.0791,0.0,0.152,0.965,100.021,audio_features,5fRvePkRGdpn2nKacG7I6d,spotify:track:5fRvePkRGdpn2nKacG7I6d,https://api.spotify.com/v1/tracks/5fRvePkRGdpn2nKacG7I6d,https://api.spotify.com/v1/audio-analysis/5fRvePkRGdpn2nKacG7I6d,218733,4
Scatman (ski-ba-bop-ba-dop-bop),Scatman John,1995-06-01,False,spotify:track:623rRTKwGmgjH6sjE9uWLh,71,williamdzn,https://open.spotify.com/track/623rRTKwGmgjH6sjE9uWLh,4omQQTNN7ILiMsSB2k9eqX,0.65,0.82,5,-10.9,0,0.0356,0.0662,0.00272,0.215,0.757,135.982,audio_features,623rRTKwGmgjH6sjE9uWLh,spotify:track:623rRTKwGmgjH6sjE9uWLh,https://api.spotify.com/v1/tracks/623rRTKwGmgjH6sjE9uWLh,https://api.spotify.com/v1/audio-analysis/623rRTKwGmgjH6sjE9uWLh,215973,4
Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Eiffel 65,1999,False,spotify:track:2yAVzRiEQooPEJ9SYx11L3,78,williamdzn,https://open.spotify.com/track/2yAVzRiEQooPEJ9SYx11L3,64rxQRJsLgZwHHyWKB8fiF,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,audio_features,2yAVzRiEQooPEJ9SYx11L3,spotify:track:2yAVzRiEQooPEJ9SYx11L3,https://api.spotify.com/v1/tracks/2yAVzRiEQooPEJ9SYx11L3,https://api.spotify.com/v1/audio-analysis/2yAVzRiEQooPEJ9SYx11L3,283748,4
Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Eiffel 65,1999,False,spotify:track:2yAVzRiEQooPEJ9SYx11L3,78,williamdzn,https://open.spotify.com/track/2yAVzRiEQooPEJ9SYx11L3,5ENS85nZShljwNgg4wFD7D,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,audio_features,2yAVzRiEQooPEJ9SYx11L3,spotify:track:2yAVzRiEQooPEJ9SYx11L3,https://api.spotify.com/v1/tracks/2yAVzRiEQooPEJ9SYx11L3,https://api.spotify.com/v1/audio-analysis/2yAVzRiEQooPEJ9SYx11L3,283748,4
Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Gabry Ponte,1999,False,spotify:track:2yAVzRiEQooPEJ9SYx11L3,78,williamdzn,https://open.spotify.com/track/2yAVzRiEQooPEJ9SYx11L3,64rxQRJsLgZwHHyWKB8fiF,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,audio_features,2yAVzRiEQooPEJ9SYx11L3,spotify:track:2yAVzRiEQooPEJ9SYx11L3,https://api.spotify.com/v1/tracks/2yAVzRiEQooPEJ9SYx11L3,https://api.spotify.com/v1/audio-analysis/2yAVzRiEQooPEJ9SYx11L3,283748,4
Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Gabry Ponte,1999,False,spotify:track:2yAVzRiEQooPEJ9SYx11L3,78,williamdzn,https://open.spotify.com/track/2yAVzRiEQooPEJ9SYx11L3,5ENS85nZShljwNgg4wFD7D,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,audio_features,2yAVzRiEQooPEJ9SYx11L3,spotify:track:2yAVzRiEQooPEJ9SYx11L3,https://api.spotify.com/v1/tracks/2yAVzRiEQooPEJ9SYx11L3,https://api.spotify.com/v1/audio-analysis/2yAVzRiEQooPEJ9SYx11L3,283748,4
Missing - Todd Terry Club Mix / US Radio Edit,Everything But The Girl,1994-06-13,False,spotify:track:36sL3KPEfXIp5KH3tDO7oo,0,williamdzn,https://open.spotify.com/track/36sL3KPEfXIp5KH3tDO7oo,13ccXrK7AmXb4TddMkE7jy,0.718,0.757,2,-11.869,1,0.0327,0.00925,0.104,0.0851,0.646,123.473,audio_features,36sL3KPEfXIp5KH3tDO7oo,spotify:track:36sL3KPEfXIp5KH3tDO7oo,https://api.spotify.com/v1/tracks/36sL3KPEfXIp5KH3tDO7oo,https://api.spotify.com/v1/audio-analysis/36sL3KPEfXIp5KH3tDO7oo,249533,4
Missing - Todd Terry Club Mix / US Radio Edit,Everything But The Girl,1994-06-13,False,spotify:track:36sL3KPEfXIp5KH3tDO7oo,0,williamdzn,https://open.spotify.com/track/36sL3KPEfXIp5KH3tDO7oo,3dE92yGWcrboP1kC5SWyqu,0.718,0.757,2,-11.869,1,0.0327,0.00925,0.104,0.0851,0.646,123.473,audio_features,36sL3KPEfXIp5KH3tDO7oo,spotify:track:36sL3KPEfXIp5KH3tDO7oo,https://api.spotify.com/v1/tracks/36sL3KPEfXIp5KH3tDO7oo,https://api.spotify.com/v1/audio-analysis/36sL3KPEfXIp5KH3tDO7oo,249533,4
Missing - Todd Terry Club Mix / US Radio Edit,Todd Terry,1994-06-13,False,spotify:track:36sL3KPEfXIp5KH3tDO7oo,0,williamdzn,https://open.spotify.com/track/36sL3KPEfXIp5KH3tDO7oo,13ccXrK7AmXb4TddMkE7jy,0.718,0.757,2,-11.869,1,0.0327,0.00925,0.104,0.0851,0.646,123.473,audio_features,36sL3KPEfXIp5KH3tDO7oo,spotify:track:36sL3KPEfXIp5KH3tDO7oo,https://api.spotify.com/v1/tracks/36sL3KPEfXIp5KH3tDO7oo,https://api.spotify.com/v1/audio-analysis/36sL3KPEfXIp5KH3tDO7oo,249533,4
Missing - Todd Terry Club Mix / US Radio Edit,Todd Terry,1994-06-13,False,spotify:track:36sL3KPEfXIp5KH3tDO7oo,0,williamdzn,https://open.spotify.com/track/36sL3KPEfXIp5KH3tDO7oo,3dE92yGWcrboP1kC5SWyqu,0.718,0.757,2,-11.869,1,0.0327,0.00925,0.104,0.0851,0.646,123.473,audio_features,36sL3KPEfXIp5KH3tDO7oo,spotify:track:36sL3KPEfXIp5KH3tDO7oo,https://api.spotify.com/v1/tracks/36sL3KPEfXIp5KH3tDO7oo,https://api.spotify.com/v1/audio-analysis/36sL3KPEfXIp5KH3tDO7oo,249533,4
Smooth Criminal - 2012 Remaster,Michael Jackson,1987-08-31,False,spotify:track:5T7ywazdGIydr6JCW6t02j,72,williamdzn,https://open.spotify.com/track/5T7ywazdGIydr6JCW6t02j,3fMbdgg4jU18AjLCKBhRSm,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,audio_features,5T7ywazdGIydr6JCW6t02j,spotify:track:5T7ywazdGIydr6JCW6t02j,https://api.spotify.com/v1/tracks/5T7ywazdGIydr6JCW6t02j,https://api.spotify.com/v1/audio-analysis/5T7ywazdGIydr6JCW6t02j,257760,4
Hysteria,Def Leppard,1987-08-03,False,spotify:track:2PFIZFcGry0po3ZfRZkzKc,71,williamdzn,https://open.spotify.com/track/2PFIZFcGry0po3ZfRZkzKc,6H1RjVyNruCmrBEWRbD0VZ,0.659,0.846,7,-5.508,1,0.0274,0.0318,0.0144,0.203,0.659,107.01,audio_features,2PFIZFcGry0po3ZfRZkzKc,spotify:track:2PFIZFcGry0po3ZfRZkzKc,https://api.spotify.com/v1/tracks/2PFIZFcGry0po3ZfRZkzKc,https://api.spotify.com/v1/audio-analysis/2PFIZFcGry0po3ZfRZkzKc,354636,4
Livin' On A Prayer,Bon Jovi,1986-01-01,False,spotify:track:3v7Hpshu7Lppgw8kSsy5ly,0,williamdzn,https://open.spotify.com/track/3v7Hpshu7Lppgw8kSsy5ly,58lV9VcRSjABbAbfWS6skp,0.534,0.891,0,-3.768,1,0.0337,0.0738,0.000249,0.242,0.793,122.521,audio_features,3v7Hpshu7Lppgw8kSsy5ly,spotify:track:3v7Hpshu7Lppgw8kSsy5ly,https://api.spotify.com/v1/tracks/3v7Hpshu7Lppgw8kSsy5ly,https://api.spotify.com/v1/audio-analysis/3v7Hpshu7Lppgw8kSsy5ly,249293,4
Dangerous,Roxette,1988-10-19,False,spotify:track:756YOXmKh2iUnx33nAdfPf,0,williamdzn,https://open.spotify.com/track/756YOXmKh2iUnx33nAdfPf,2SHhfs4BiDxGQ3oxqf0UHY,0.712,0.898,4,-4.893,1,0.0336,0.0485,7.76e-06,0.148,0.961,124.409,audio_features,756YOXmKh2iUnx33nAdfPf,spotify:track:756YOXmKh2iUnx33nAdfPf,https://api.spotify.com/v1/tracks/756YOXmKh2iUnx33nAdfPf,https://api.spotify.com/v1/audio-analysis/756YOXmKh2iUnx33nAdfPf,228867,4
Leave a Light On,Belinda Carlisle,1989-10-17,False,spotify:track:7vJz53OhSGMIxLlwhfwqzu,56,williamdzn,https://open.spotify.com/track/7vJz53OhSGMIxLlwhfwqzu,7xkAwz0bQTGDSbkofyQt3U,0.549,0.874,2,-6.317,1,0.0631,0.0317,0.0,0.101,0.498,128.692,audio_features,7vJz53OhSGMIxLlwhfwqzu,spotify:track:7vJz53OhSGMIxLlwhfwqzu,https://api.spotify.com/v1/tracks/7vJz53OhSGMIxLlwhfwqzu,https://api.spotify.com/v1/audio-analysis/7vJz53OhSGMIxLlwhfwqzu,278360,4
Dust in the Wind,Kansas,1977,False,spotify:track:6zeE5tKyr8Nu882DQhhSQI,79,williamdzn,https://open.spotify.com/track/6zeE5tKyr8Nu882DQhhSQI,2hl0xAkS2AIRAu23TVMBG1,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,audio_features,6zeE5tKyr8Nu882DQhhSQI,spotify:track:6zeE5tKyr8Nu882DQhhSQI,https://api.spotify.com/v1/tracks/6zeE5tKyr8Nu882DQhhSQI,https://api.spotify.com/v1/audio-analysis/6zeE5tKyr8Nu882DQhhSQI,206267,4
I Should Have Known Better,Jim Diamond,2010-01-01,False,spotify:track:4sBP8BAvsOxoOVzAU7OmCQ,0,williamdzn,https://open.spotify.com/track/4sBP8BAvsOxoOVzAU7OmCQ,4MC3knlcFjcW7nt2hdn4Dk,0.532,0.411,5,-11.539,1,0.0233,0.463,0.0128,0.0837,0.446,77.987,audio_features,4sBP8BAvsOxoOVzAU7OmCQ,spotify:track:4sBP8BAvsOxoOVzAU7OmCQ,https://api.spotify.com/v1/tracks/4sBP8BAvsOxoOVzAU7OmCQ,https://api.spotify.com/v1/audio-analysis/4sBP8BAvsOxoOVzAU7OmCQ,218253,4
One more try,Timmy T,2011-01-21,False,spotify:track:6VRmiNFnT9NX6COrgB22Fk,0,williamdzn,https://open.spotify.com/track/6VRmiNFnT9NX6COrgB22Fk,5gqcLXiJcBVEduXVle7JN1,0.629,0.665,9,-6.679,1,0.0499,0.211,1.06e-06,0.317,0.509,149.595,audio_features,6VRmiNFnT9NX6COrgB22Fk,spotify:track:6VRmiNFnT9NX6COrgB22Fk,https://api.spotify.com/v1/tracks/6VRmiNFnT9NX6COrgB22Fk,https://api.spotify.com/v1/audio-analysis/6VRmiNFnT9NX6COrgB22Fk,211653,4
The Lady In Red,Chris de Burgh,1986-01-01,False,spotify:track:5tawGZuoaKGinhLIn9U5X4,0,williamdzn,https://open.spotify.com/track/5tawGZuoaKGinhLIn9U5X4,2RpHsROrX075xfIwHn6B2U,0.548,0.294,10,-17.112,1,0.0333,0.332,3.34e-06,0.0392,0.491,76.698,audio_features,5tawGZuoaKGinhLIn9U5X4,spotify:track:5tawGZuoaKGinhLIn9U5X4,https://api.spotify.com/v1/tracks/5tawGZuoaKGinhLIn9U5X4,https://api.spotify.com/v1/audio-analysis/5tawGZuoaKGinhLIn9U5X4,256173,4
(I've Had) The Time of My Life,Bill Medley,1987-07-10,False,spotify:track:5UqqOfFa9DYXALpCCF8VwB,0,williamdzn,https://open.spotify.com/track/5UqqOfFa9DYXALpCCF8VwB,1XE70WwxhnrXNAJYQQ9ygx,0.697,0.665,6,-12.907,0,0.0412,0.0476,0.00665,0.0796,0.485,108.535,audio_features,5UqqOfFa9DYXALpCCF8VwB,spotify:track:5UqqOfFa9DYXALpCCF8VwB,https://api.spotify.com/v1/tracks/5UqqOfFa9DYXALpCCF8VwB,https://api.spotify.com/v1/audio-analysis/5UqqOfFa9DYXALpCCF8VwB,289680,4
(I've Had) The Time of My Life,Bill Medley,1987-07-10,False,spotify:track:5UqqOfFa9DYXALpCCF8VwB,0,williamdzn,https://open.spotify.com/track/5UqqOfFa9DYXALpCCF8VwB,1BwHztAQKypBuy5WBEdJnG,0.697,0.665,6,-12.907,0,0.0412,0.0476,0.00665,0.0796,0.485,108.535,audio_features,5UqqOfFa9DYXALpCCF8VwB,spotify:track:5UqqOfFa9DYXALpCCF8VwB,https://api.spotify.com/v1/tracks/5UqqOfFa9DYXALpCCF8VwB,https://api.spotify.com/v1/audio-analysis/5UqqOfFa9DYXALpCCF8VwB,289680,4
(I've Had) The Time of My Life,Jennifer Warnes,1987-07-10,False,spotify:track:5UqqOfFa9DYXALpCCF8VwB,0,williamdzn,https://open.spotify.com/track/5UqqOfFa9DYXALpCCF8VwB,1XE70WwxhnrXNAJYQQ9ygx,0.697,0.665,6,-12.907,0,0.0412,0.0476,0.00665,0.0796,0.485,108.535,audio_features,5UqqOfFa9DYXALpCCF8VwB,spotify:track:5UqqOfFa9DYXALpCCF8VwB,https://api.spotify.com/v1/tracks/5UqqOfFa9DYXALpCCF8VwB,https://api.spotify.com/v1/audio-analysis/5UqqOfFa9DYXALpCCF8VwB,289680,4
(I've Had) The Time of My Life,Jennifer Warnes,1987-07-10,False,spotify:track:5UqqOfFa9DYXALpCCF8VwB,0,williamdzn,https://open.spotify.com/track/5UqqOfFa9DYXALpCCF8VwB,1BwHztAQKypBuy5WBEdJnG,0.697,0.665,6,-12.907,0,0.0412,0.0476,0.00665,0.0796,0.485,108.535,audio_features,5UqqOfFa9DYXALpCCF8VwB,spotify:track:5UqqOfFa9DYXALpCCF8VwB,https://api.spotify.com/v1/tracks/5UqqOfFa9DYXALpCCF8VwB,https://api.spotify.com/v1/audio-analysis/5UqqOfFa9DYXALpCCF8VwB,289680,4
Hungry Eyes,Eric Carmen,2007-04-30,False,spotify:track:7DSjOmp6uvw9hissS0zooJ,0,williamdzn,https://open.spotify.com/track/7DSjOmp6uvw9hissS0zooJ,2ekjTXgjxbWwBX5lTAj4DU,0.719,0.629,5,-7.197,1,0.0251,0.0201,0.0,0.11,0.573,110.589,audio_features,7DSjOmp6uvw9hissS0zooJ,spotify:track:7DSjOmp6uvw9hissS0zooJ,https://api.spotify.com/v1/tracks/7DSjOmp6uvw9hissS0zooJ,https://api.spotify.com/v1/audio-analysis/7DSjOmp6uvw9hissS0zooJ,247467,4
That's All - Remastered 2007,Genesis,1983-10-03,False,spotify:track:2gUjs3Y8RoPpwozKyQDCUa,65,williamdzn,https://open.spotify.com/track/2gUjs3Y8RoPpwozKyQDCUa,3CkvROUTQ6nRi9yQOcsB50,0.579,0.669,4,-8.704,0,0.0326,0.253,0.0257,0.0911,0.798,175.181,audio_features,2gUjs3Y8RoPpwozKyQDCUa,spotify:track:2gUjs3Y8RoPpwozKyQDCUa,https://api.spotify.com/v1/tracks/2gUjs3Y8RoPpwozKyQDCUa,https://api.spotify.com/v1/audio-analysis/2gUjs3Y8RoPpwozKyQDCUa,266173,4
The Way It Is,Bruce Hornsby,1986-09-09,False,spotify:track:5sL5AyPIQx2y98MMue7w0S,0,williamdzn,https://open.spotify.com/track/5sL5AyPIQx2y98MMue7w0S,2iM28IgKg89v1o7BTQAVPo,0.582,0.669,7,-13.08,1,0.0273,0.569,0.0196,0.118,0.479,111.04,audio_features,5sL5AyPIQx2y98MMue7w0S,spotify:track:5sL5AyPIQx2y98MMue7w0S,https://api.spotify.com/v1/tracks/5sL5AyPIQx2y98MMue7w0S,https://api.spotify.com/v1/audio-analysis/5sL5AyPIQx2y98MMue7w0S,296973,4
The Way It Is,Bruce Hornsby,1986-09-09,False,spotify:track:5sL5AyPIQx2y98MMue7w0S,0,williamdzn,https://open.spotify.com/track/5sL5AyPIQx2y98MMue7w0S,4374DY0rBAi0pCV6F9i00Y,0.582,0.669,7,-13.08,1,0.0273,0.569,0.0196,0.118,0.479,111.04,audio_features,5sL5AyPIQx2y98MMue7w0S,spotify:track:5sL5AyPIQx2y98MMue7w0S,https://api.spotify.com/v1/tracks/5sL5AyPIQx2y98MMue7w0S,https://api.spotify.com/v1/audio-analysis/5sL5AyPIQx2y98MMue7w0S,296973,4
The Way It Is,The Range,1986-09-09,False,spotify:track:5sL5AyPIQx2y98MMue7w0S,0,williamdzn,https://open.spotify.com/track/5sL5AyPIQx2y98MMue7w0S,2iM28IgKg89v1o7BTQAVPo,0.582,0.669,7,-13.08,1,0.0273,0.569,0.0196,0.118,0.479,111.04,audio_features,5sL5AyPIQx2y98MMue7w0S,spotify:track:5sL5AyPIQx2y98MMue7w0S,https://api.spotify.com/v1/tracks/5sL5AyPIQx2y98MMue7w0S,https://api.spotify.com/v1/audio-analysis/5sL5AyPIQx2y98MMue7w0S,296973,4
The Way It Is,The Range,1986-09-09,False,spotify:track:5sL5AyPIQx2y98MMue7w0S,0,williamdzn,https://open.spotify.com/track/5sL5AyPIQx2y98MMue7w0S,4374DY0rBAi0pCV6F9i00Y,0.582,0.669,7,-13.08,1,0.0273,0.569,0.0196,0.118,0.479,111.04,audio_features,5sL5AyPIQx2y98MMue7w0S,spotify:track:5sL5AyPIQx2y98MMue7w0S,https://api.spotify.com/v1/tracks/5sL5AyPIQx2y98MMue7w0S,https://api.spotify.com/v1/audio-analysis/5sL5AyPIQx2y98MMue7w0S,296973,4
